0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.281250000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130635589361190796e-01,2.769735753536224365e-01,1.255075693130493164e+00,4.635128676891326904e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.932200789451599121e-01,2.386738061904907227e+00,9.878780841827392578e-01,2.766986846923828125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.561651706695556641e+00,3.454862117767333984e+00,2.317622184753417969e+00,2.256505966186523438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.045465946197509766e+00,1.926650524139404297e+00,2.526322901248931885e-01,5.254223346710205078e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.633673816919326782e-02,9.882117807865142822e-02,1.562500000000000000e-01,3.493856266140937805e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.209708653390407562e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.629125773906707764e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.281250000000000000e-01,0.000000000000000000e+00,4.419417306780815125e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.913273572921752930e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e-01,0.000000000000000000e+00,6.629125773906707764e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.280540078878402710e-01,0.000000000000000000e+00,3.900371342897415161e-01,1.718588560819625854e+00,0.000000000000000000e+00,3.884919472038745880e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.594419956207275391e-01,0.000000000000000000e+00,3.079958140850067139e+00,3.754864931106567383e+00,0.000000000000000000e+00,1.946576738357543945e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.728779554367065430e+00,0.000000000000000000e+00,6.016513824462890625e+00,4.574128150939941406e+00,0.000000000000000000e+00,1.509663772583007812e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.318528175354003906e+00,0.000000000000000000e+00,5.972116470336914062e+00,7.780546247959136963e-01,0.000000000000000000e+00,1.814691424369812012e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970060393214225769e-01,0.000000000000000000e+00,1.551579162478446960e-01,1.911885626614093781e-01,0.000000000000000000e+00,1.454239971935749054e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.209708653390407562e-02,2.209708653390407562e-02,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.629125773906707764e-02,6.629125773906707764e-02,3.723191730678081512e-01,4.419417306780815125e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.913273572921752930e-02,7.913273572921752930e-02,2.537912577390670776e-01,6.629125773906707764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.280540078878402710e-01,1.018091142177581787e+00,2.107080508023500443e+00,3.884919472038745880e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.594419956207275391e-01,3.439400136470794678e+00,2.322063231468200684e+01,1.946576738357543945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.728779554367065430e+00,1.074529337882995605e+01,1.967076587677001953e+01,1.509663772583007812e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.318528175354003906e+00,1.129064464569091797e+01,2.592746049165725708e+00,1.814691424369812012e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970060393214225769e-01,3.521639555692672729e-01,3.366125598549842834e-01,1.454239971935749054e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.375000000000000000e-02,9.375000000000000000e-02,2.187500000000000000e-01,1.158470865339040756e-01,1.158470865339040756e-01,9.375000000000000000e-02,9.375000000000000000e-02,0.000000000000000000e+00,1.718750000000000000e-01,2.160691730678081512e-01,5.441941730678081512e-01,2.381662577390670776e-01,2.381662577390670776e-01,1.718750000000000000e-01,1.718750000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,3.162912577390670776e-01,5.037912577390670776e-01,3.291327357292175293e-01,3.291327357292175293e-01,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,5.322227478027343750e-01,9.207146950066089630e-01,2.639303255826234818e+00,1.550313889980316162e+00,1.160276755690574646e+00,5.322227478027343750e-01,5.322227478027343750e-01,0.000000000000000000e+00,1.394490599632263184e+00,2.086025798320770264e+01,2.461512291431427002e+01,4.833890736103057861e+00,1.753932595252990723e+00,1.394490599632263184e+00,1.394490599632263184e+00,0.000000000000000000e+00,8.966317176818847656e+00,2.406295490264892578e+01,2.863708305358886719e+01,1.971161055564880371e+01,1.369509673118591309e+01,8.966317176818847656e+00,8.966317176818847656e+00,0.000000000000000000e+00,4.804538249969482422e+00,6.619229674339294434e+00,7.397284299135208130e+00,1.609518289566040039e+01,1.012306642532348633e+01,4.804538249969482422e+00,4.804538249969482422e+00,0.000000000000000000e+00,6.406250000000000000e-01,7.860489971935749054e-01,9.772375598549842834e-01,9.927889555692672729e-01,8.376310393214225769e-01,6.406250000000000000e-01,6.406250000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.209708653390407562e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.419417306780815125e-02,0.000000000000000000e+00,3.281250000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.629125773906707764e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.629125773906707764e-02,0.000000000000000000e+00,1.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.913273572921752930e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.884919472038745880e-01,0.000000000000000000e+00,1.718588560819625854e+00,3.900371342897415161e-01,0.000000000000000000e+00,6.280540078878402710e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.946576738357543945e+01,0.000000000000000000e+00,3.754864931106567383e+00,3.079958140850067139e+00,0.000000000000000000e+00,3.594419956207275391e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.509663772583007812e+01,0.000000000000000000e+00,4.574128150939941406e+00,6.016513824462890625e+00,0.000000000000000000e+00,4.728779554367065430e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.814691424369812012e+00,0.000000000000000000e+00,7.780546247959136963e-01,5.972116470336914062e+00,0.000000000000000000e+00,5.318528175354003906e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454239971935749054e-01,0.000000000000000000e+00,1.911885626614093781e-01,1.551579162478446960e-01,0.000000000000000000e+00,1.970060393214225769e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.281250000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.635128676891326904e-01,1.255075693130493164e+00,2.769735753536224365e-01,1.130635589361190796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.766986846923828125e+00,9.878780841827392578e-01,2.386738061904907227e+00,6.932200789451599121e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.256505966186523438e+00,2.317622184753417969e+00,3.454862117767333984e+00,2.561651706695556641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.254223346710205078e-01,2.526322901248931885e-01,1.926650524139404297e+00,4.045465946197509766e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.493856266140937805e-02,1.562500000000000000e-01,9.882117807865142822e-02,5.633673816919326782e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.493856266140937805e-02,0.000000000000000000e+00,1.875000000000000000e-01,6.987712532281875610e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.056605815887451172e-01,3.493856266140937805e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-01,2.742159962654113770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.465861320495605469e-01,1.198501706123352051e+00,6.203527450561523438e+00,1.200104808807373047e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.381683349609375000e-01,9.968220591545104980e-01,1.621799707412719727e+00,7.575072288513183594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.567333817481994629e+00,3.235934019088745117e+00,1.652851819992065430e+00,1.164555907249450684e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.448321342468261719e+00,7.615118980407714844e+00,4.956253051757812500e+00,5.949822664260864258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.507831394672393799e-01,4.941058903932571411e-02,1.225620985031127930e+00,3.493856266140937805e-02,0.000000000000000000e+00,0.000000000000000000e+00
